ts_code,close_20210705,close_20210730,rate
002659.SZ,3.72,3.18,-0.14516129032258063
002660.SZ,7.76,8.19,0.055412371134020644
002661.SZ,13.7,11.13,-0.18759124087591228
002662.SZ,3.45,3.92,0.13623188405797104
002663.SZ,1.78,1.77,-0.005617977528089901
002664.SZ,14.79,15.56,0.05206220419202179
002665.SZ,2.07,2.11,0.019323671497584627
002666.SZ,5.04,5.17,0.025793650793650702
002667.SZ,15.06,17.44,0.15803452855245692
002668.SZ,5.53,5.38,-0.027124773960217063
002669.SZ,12.63,10.66,-0.15597783056215364
002670.SZ,10.2,9.3,-0.08823529411764697
002671.SZ,3.84,3.78,-0.015625
002672.SZ,7.46,6.81,-0.08713136729222526
002673.SZ,7.94,7.36,-0.07304785894206545
002674.SZ,13.42,14.43,0.07526080476900154
002675.SZ,22.71,18.55,-0.18317921620431532
002676.SZ,3.92,3.9,-0.005102040816326481
002677.SZ,18.19,14.97,-0.177020340846619
002678.SZ,6.72,8.17,0.21577380952380953
002679.SZ,17.63,15.75,-0.10663641520136125
002681.SZ,4.28,3.71,-0.133177570093458
002682.SZ,3.38,3.2,-0.053254437869822424
002683.SZ,26.58,31.32,0.17832957110609482
002684.SZ,3.77,5.24,0.3899204244031831
002685.SZ,5.0,4.75,-0.050000000000000044
002686.SZ,5.35,5.95,0.11214953271028039
002687.SZ,6.1,8.14,0.3344262295081968
002688.SZ,6.93,6.24,-0.09956709956709953
002689.SZ,3.03,2.91,-0.03960396039603953
002690.SZ,51.91,49.44,-0.0475823540743594
002691.SZ,4.3,4.15,-0.0348837209302324
002692.SZ,2.85,2.71,-0.0491228070175439
002693.SZ,4.23,4.0,-0.05437352245862892
002694.SZ,2.63,2.64,0.0038022813688214363
002695.SZ,15.95,13.95,-0.12539184952978055
002696.SZ,5.17,4.61,-0.1083172147001934
002697.SZ,5.12,4.54,-0.11328125
002698.SZ,12.18,12.39,0.017241379310344973
002699.SZ,4.51,3.98,-0.11751662971175159
002700.SZ,4.06,4.28,0.05418719211822687
002701.SZ,5.07,5.17,0.01972386587771191
002702.SZ,6.02,4.9,-0.18604651162790686
002703.SZ,5.81,5.3,-0.08777969018932874
002705.SZ,25.2,20.89,-0.17103174603174598
002706.SZ,21.35,21.86,0.023887587822013945
002707.SZ,5.54,4.39,-0.20758122743682317
002708.SZ,6.0,5.52,-0.08000000000000007
002709.SZ,103.5,100.94,-0.024734299516908198
002712.SZ,4.67,4.18,-0.1049250535331906
002713.SZ,7.06,6.1,-0.13597733711048154
002714.SZ,59.3,42.27,-0.28718381112984814
002715.SZ,14.01,12.19,-0.12990720913633125
002716.SZ,3.57,3.62,0.01400560224089653
002717.SZ,2.97,2.79,-0.06060606060606066
002718.SZ,14.05,12.44,-0.11459074733096097
002719.SZ,10.65,9.07,-0.14835680751173708
002721.SZ,3.07,2.83,-0.07817589576547224
002722.SZ,12.32,11.33,-0.0803571428571429
002723.SZ,14.73,13.47,-0.08553971486761713
002724.SZ,13.68,15.62,0.14181286549707606
002725.SZ,7.54,6.76,-0.10344827586206895
002726.SZ,10.23,9.01,-0.11925708699902249
002727.SZ,33.24,29.14,-0.12334536702767751
002728.SZ,14.22,11.98,-0.1575246132208158
002729.SZ,48.9,46.73,-0.04437627811860945
002730.SZ,11.12,10.3,-0.07374100719424448
002731.SZ,6.19,5.73,-0.07431340872374792
002732.SZ,24.24,26.5,0.09323432343234339
002733.SZ,16.92,18.94,0.11938534278959811
002734.SZ,11.52,10.78,-0.06423611111111116
002735.SZ,23.82,17.48,-0.26616288832913515
002736.SZ,10.58,10.58,0.0
002737.SZ,16.57,15.2,-0.08267954133977073
002738.SZ,52.72,57.46,0.0899089529590289
002739.SZ,16.1,12.95,-0.19565217391304357
002740.SZ,4.29,4.0,-0.06759906759906764
002741.SZ,16.45,20.87,0.2686930091185411
002742.SZ,5.07,5.45,0.07495069033530566
002743.SZ,6.07,6.47,0.0658978583196046
002745.SZ,13.28,16.2,0.21987951807228923
002746.SZ,6.62,6.66,0.0060422960725075026
002747.SZ,38.23,39.02,0.020664399686110446
002748.SZ,6.45,7.02,0.08837209302325566
002749.SZ,9.17,8.61,-0.06106870229007644
002750.SZ,7.47,7.16,-0.04149933065595712
002751.SZ,18.79,17.04,-0.09313464608834487
002752.SZ,5.47,5.18,-0.05301645338208405
002753.SZ,9.19,9.54,0.0380848748639826
002755.SZ,13.25,12.15,-0.08301886792452828
002756.SZ,73.27,92.81,0.266684864200901
002757.SZ,14.38,15.1,0.05006954102920713
002758.SZ,9.4,9.05,-0.037234042553191404
002759.SZ,39.42,37.45,-0.04997463216641296
002760.SZ,25.98,40.3,0.5511932255581216
002761.SZ,8.36,7.5,-0.10287081339712911
002762.SZ,14.24,11.9,-0.1643258426966292
002763.SZ,9.73,8.61,-0.11510791366906481
002765.SZ,7.7,6.64,-0.1376623376623377
002766.SZ,4.29,4.06,-0.053613053613053685
002767.SZ,15.05,13.03,-0.1342192691029901
002768.SZ,24.25,23.2,-0.04329896907216502
002769.SZ,6.18,5.8,-0.06148867313915851
002770.SZ,1.94,1.74,-0.1030927835051546
002771.SZ,11.49,10.45,-0.09051348999129682
002772.SZ,14.7,11.04,-0.24897959183673468
002773.SZ,21.61,18.6,-0.13928736695974075
002774.SZ,6.28,6.82,0.08598726114649691
002775.SZ,4.31,4.25,-0.013921113689094988
002776.SZ,2.47,2.38,-0.036437246963562875
002777.SZ,17.25,17.28,0.0017391304347826875
002778.SZ,18.31,15.95,-0.12889131622064443
002779.SZ,11.46,10.77,-0.060209424083769725
002780.SZ,17.85,16.93,-0.05154061624649864
002781.SZ,7.55,6.95,-0.07947019867549665
002782.SZ,11.24,10.1,-0.10142348754448405
002783.SZ,9.0,9.78,0.08666666666666667
002785.SZ,18.1,18.18,0.004419889502762286
002786.SZ,6.87,6.78,-0.013100436681222738
002787.SZ,5.58,5.21,-0.06630824372759858
002788.SZ,7.66,7.14,-0.06788511749347259
002789.SZ,11.72,11.78,0.005119453924914641
002790.SZ,5.43,5.61,0.03314917127071837
002791.SZ,202.15,204.04,0.009349492950779137
002792.SZ,15.9,18.11,0.13899371069182376
002793.SZ,9.85,8.53,-0.13401015228426394
002795.SZ,10.84,12.4,0.1439114391143912
002796.SZ,11.5,9.98,-0.13217391304347825
002797.SZ,6.62,6.23,-0.05891238670694854
002798.SZ,14.93,13.24,-0.1131949095780308
002799.SZ,13.18,13.27,0.006828528072837514
002800.SZ,13.09,12.25,-0.06417112299465244
002801.SZ,27.17,25.93,-0.045638571954361495
002802.SZ,28.46,23.9,-0.16022487702037957
002803.SZ,27.55,20.38,-0.2602540834845736
002805.SZ,24.93,23.89,-0.041716807059767325
002806.SZ,10.73,13.45,0.2534948741845293
002807.SZ,3.93,3.75,-0.04580152671755733
002808.SZ,8.77,7.18,-0.18129988597491442
002809.SZ,9.85,10.13,0.02842639593908647
002810.SZ,41.95,46.93,0.11871275327771147
002811.SZ,8.12,7.5,-0.07635467980295563
002812.SZ,231.7,248.05,0.07056538627535613
002813.SZ,25.16,25.87,0.028219395866454722
002815.SZ,12.32,15.03,0.2199675324675323
002816.SZ,22.85,18.36,-0.19649890590809638
002817.SZ,11.17,10.42,-0.06714413607878245
002818.SZ,12.3,11.95,-0.028455284552845628
002819.SZ,29.79,35.99,0.2081235313863714
002820.SZ,10.58,9.52,-0.10018903591682427
002821.SZ,339.98,397.22,0.16836284487322795
002822.SZ,5.9,5.16,-0.12542372881355934
002823.SZ,10.63,12.03,0.1317027281279397
002824.SZ,32.94,36.93,0.12112932604735893
002825.SZ,13.71,13.25,-0.03355215171407733
002826.SZ,9.76,8.55,-0.12397540983606548
002827.SZ,10.28,9.71,-0.055447470817120426
002828.SZ,8.51,7.38,-0.13278495887191544
002829.SZ,32.65,34.88,0.068300153139357
002830.SZ,9.59,9.12,-0.049009384775808185
002831.SZ,28.67,27.0,-0.05824904080920834
002832.SZ,25.72,23.72,-0.07776049766718507
002833.SZ,36.43,30.38,-0.16607191874828442
002835.SZ,12.24,10.95,-0.10539215686274517
002836.SZ,8.8,7.83,-0.11022727272727284
002837.SZ,17.63,23.01,0.30516165626772573
002838.SZ,17.63,16.72,-0.051616562677254674
002839.SZ,5.48,5.36,-0.021897810218978075
002840.SZ,8.88,8.38,-0.056306306306306286
002841.SZ,118.59,110.85,-0.06526688590943597
002842.SZ,9.25,10.88,0.1762162162162162
002843.SZ,7.92,9.48,0.19696969696969702
002845.SZ,26.02,36.73,0.4116064565718678
002846.SZ,8.75,7.61,-0.13028571428571423
002847.SZ,98.0,54.12,-0.44775510204081637
002848.SZ,9.21,9.26,0.005428881650379802
002849.SZ,12.54,11.42,-0.08931419457735246
002850.SZ,84.85,117.28,0.382203889216264
002851.SZ,29.37,31.0,0.055498808307796965
002852.SZ,14.37,12.92,-0.10090466249130126
002853.SZ,21.72,18.11,-0.16620626151012885
002855.SZ,9.4,8.87,-0.056382978723404364
002856.SZ,11.67,10.78,-0.07626392459297349
002857.SZ,14.5,14.95,0.03103448275862064
002858.SZ,17.0,15.03,-0.11588235294117655
002859.SZ,31.0,33.61,0.0841935483870968
002860.SZ,16.35,19.35,0.1834862385321101
002861.SZ,14.72,12.25,-0.16779891304347827
002862.SZ,15.15,11.46,-0.24356435643564356
002863.SZ,4.99,4.88,-0.022044088176352727
002864.SZ,24.59,22.11,-0.10085400569337133
002865.SZ,23.7,26.95,0.1371308016877637
002866.SZ,14.67,14.51,-0.010906612133605997
002867.SZ,19.25,18.35,-0.04675324675324666
002868.SZ,11.01,10.67,-0.030881017257039067
002869.SZ,21.5,16.52,-0.23162790697674418
002870.SZ,32.08,32.73,0.020261845386533528
002871.SZ,9.47,9.19,-0.029567053854276826
002872.SZ,5.46,4.89,-0.10439560439560447
002873.SZ,18.3,16.7,-0.08743169398907114
002875.SZ,11.63,9.51,-0.18228718830610502
002876.SZ,64.8,59.5,-0.08179012345679004
002877.SZ,6.7,6.13,-0.08507462686567169
002878.SZ,17.68,15.87,-0.10237556561085981
002879.SZ,15.88,15.72,-0.010075566750629705
002880.SZ,39.41,33.88,-0.14031971580817038
002881.SZ,27.58,29.08,0.054387237128353805
002882.SZ,8.75,8.66,-0.010285714285714231
002883.SZ,11.48,9.98,-0.13066202090592338
002884.SZ,21.18,18.8,-0.11237016052880067
002885.SZ,17.07,14.2,-0.1681312243702402
002886.SZ,16.4,16.05,-0.021341463414634054
002887.SZ,10.7,10.86,0.01495327102803734
002888.SZ,12.06,11.21,-0.07048092868988387
002889.SZ,24.82,21.98,-0.11442385173247382
002890.SZ,17.19,14.63,-0.14892379290285052
002891.SZ,41.75,33.28,-0.202874251497006
002892.SZ,22.9,25.17,0.0991266375545854
002893.SZ,9.85,9.01,-0.08527918781725885
002895.SZ,17.02,20.03,0.1768507638072856
002896.SZ,19.14,19.26,0.006269592476489061
002897.SZ,20.9,29.6,0.4162679425837321
002898.SZ,9.98,9.05,-0.09318637274549091
002899.SZ,13.08,12.32,-0.05810397553516822
002900.SZ,32.1,23.75,-0.2601246105919004
002901.SZ,68.77,54.96,-0.2008143085647811
002902.SZ,12.64,15.12,0.19620253164556956
002903.SZ,13.9,15.22,0.0949640287769784
002905.SZ,8.3,7.12,-0.14216867469879524
002906.SZ,29.5,41.26,0.3986440677966101
002907.SZ,13.06,11.98,-0.08269525267993871
002908.SZ,17.87,14.77,-0.17347509792949078
002909.SZ,9.38,6.13,-0.3464818763326226
002910.SZ,11.48,9.56,-0.16724738675958184
002911.SZ,9.07,8.72,-0.03858875413450935
002912.SZ,39.55,35.25,-0.10872313527180777
002913.SZ,77.05,105.0,0.36275146009085013
002915.SZ,19.52,22.01,0.1275614754098362
002916.SZ,108.32,121.6,0.12259970457902503
002917.SZ,8.8,8.06,-0.0840909090909091
002918.SZ,29.8,23.7,-0.2046979865771813
002919.SZ,42.68,41.08,-0.03748828491096534
002920.SZ,111.11,102.59,-0.076680766807668
002921.SZ,15.37,14.67,-0.045543266102797575
002922.SZ,11.13,10.27,-0.07726864330637928
002923.SZ,22.26,25.59,0.14959568733153628
002925.SZ,38.16,38.08,-0.002096436058700135
002926.SZ,9.24,8.81,-0.04653679653679654
002927.SZ,10.07,9.69,-0.037735849056603876
002928.SZ,14.49,10.27,-0.29123533471359564
002929.SZ,25.05,28.2,0.12574850299401197
002930.SZ,16.52,16.82,0.018159806295399594
002931.SZ,13.06,11.53,-0.11715160796324664
002932.SZ,90.84,73.62,-0.1895640686922061
002933.SZ,24.62,27.56,0.11941510966693736
002935.SZ,21.0,19.6,-0.06666666666666665
002936.SZ,3.61,3.45,-0.04432132963988911
002937.SZ,13.82,15.09,0.09189580318379154
002938.SZ,36.44,36.87,0.011800219538968149
002939.SZ,9.78,9.23,-0.056237218813905865
002940.SZ,35.9,30.9,-0.1392757660167131
002941.SZ,10.68,9.92,-0.07116104868913853
002942.SZ,23.05,15.47,-0.32885032537960956
002943.SZ,17.03,19.1,0.1215502055196711
002945.SZ,12.64,12.18,-0.03639240506329122
002946.SZ,14.2,13.34,-0.06056338028169006
002947.SZ,25.57,23.27,-0.0899491591709034
002948.SZ,4.95,4.62,-0.06666666666666665
002949.SZ,16.85,15.77,-0.0640949554896143
002950.SZ,16.18,15.48,-0.043263288009888656
002951.SZ,10.44,9.17,-0.12164750957854398
002952.SZ,14.1,12.76,-0.09503546099290783
002953.SZ,14.37,13.51,-0.059846903270702856
002955.SZ,18.84,16.8,-0.10828025477707004
002956.SZ,28.81,18.26,-0.3661922943422422
002957.SZ,27.52,27.36,-0.005813953488372103
002958.SZ,4.25,3.89,-0.08470588235294119
002959.SZ,70.5,51.89,-0.2639716312056738
002960.SZ,26.02,26.02,0.0
002961.SZ,20.32,19.42,-0.04429133858267709
002962.SZ,14.58,14.07,-0.034979423868312765
002963.SZ,15.71,16.36,0.0413749204328453
002965.SZ,24.63,22.89,-0.07064555420219243
002966.SZ,7.42,6.91,-0.06873315363881394
002967.SZ,41.59,36.24,-0.12863669151238277
002968.SZ,42.25,42.13,-0.0028402366863904405
002969.SZ,4.77,4.72,-0.010482180293501009
002970.SZ,41.46,38.95,-0.06054027978774723
002971.SZ,17.24,19.6,0.1368909512761023
002972.SZ,16.66,16.08,-0.03481392557022822
002973.SZ,15.82,14.68,-0.07206068268015176
002975.SZ,87.5,68.47,-0.21748571428571428
002976.SZ,20.92,19.49,-0.06835564053537302
002977.SZ,82.49,83.42,0.011274093829555243
002978.SZ,60.39,48.83,-0.19142242093061768
002979.SZ,32.14,34.45,0.07187305538270072
002980.SZ,34.95,32.52,-0.06952789699570816
002981.SZ,24.51,21.44,-0.12525499796001638
002982.SZ,41.42,35.96,-0.13182037662964752
002983.SZ,29.7,26.33,-0.1134680134680135
002984.SZ,35.19,31.6,-0.10201761864165948
002985.SZ,94.06,118.06,0.2551562832234744
002986.SZ,25.35,31.3,0.23471400394477304
002987.SZ,31.92,24.56,-0.230576441102757
002988.SZ,13.46,14.49,0.07652303120356607
002989.SZ,31.4,25.01,-0.2035031847133757
002990.SZ,30.44,27.26,-0.10446780551905388
002991.SZ,60.99,52.69,-0.1360878832595508
002992.SZ,16.73,14.83,-0.11356843992827259
002993.SZ,43.35,38.0,-0.1234140715109574
002995.SZ,30.44,29.35,-0.03580814717476999
002996.SZ,16.83,19.59,0.16399286987522288
002997.SZ,17.61,15.6,-0.11413969335604768
002998.SZ,10.09,9.76,-0.032705649157581784
002999.SZ,7.57,6.8,-0.10171730515191546
003000.SZ,13.25,10.88,-0.1788679245283018
003001.SZ,24.01,21.42,-0.10787172011661805
003002.SZ,12.39,10.92,-0.11864406779661019
003003.SZ,14.1,12.53,-0.11134751773049645
003004.SZ,27.25,23.78,-0.1273394495412844
003005.SZ,37.53,33.1,-0.1180389022115641
003006.SZ,22.68,22.39,-0.012786596119929383
003007.SZ,20.81,17.32,-0.1677078327727054
003008.SZ,33.88,34.08,0.0059031877213693296
003009.SZ,52.46,60.35,0.15040030499428148
003010.SZ,27.03,21.74,-0.19570847206807263
003011.SZ,33.45,27.76,-0.17010463378176388
003012.SZ,15.59,13.79,-0.11545862732520851
003013.SZ,22.5,17.91,-0.20399999999999996
003015.SZ,12.37,13.18,0.06548100242522237
003016.SZ,18.11,12.81,-0.2926559911651021
003017.SZ,40.12,40.09,-0.0007477567298104226
003018.SZ,11.19,10.48,-0.06344950848972286
003019.SZ,26.53,24.11,-0.09121748963437626
003020.SZ,51.45,42.86,-0.1669582118561711
003021.SZ,58.89,69.77,0.18475123110884684
003022.SZ,29.82,40.36,0.35345405767940985
003023.SZ,29.58,26.53,-0.10311020960108175
003025.SZ,30.42,24.39,-0.19822485207100593
003026.SZ,102.8,86.4,-0.15953307392996097
003027.SZ,27.02,23.34,-0.13619541080680975
003028.SZ,50.12,42.26,-0.15682362330407018
003029.SZ,24.71,22.67,-0.08255766895993522
003030.SZ,27.84,23.52,-0.15517241379310343
003031.SZ,52.59,58.13,0.10534322114470429
003032.SZ,29.77,24.19,-0.1874370171313402
003033.SZ,30.05,26.75,-0.10981697171381033
003035.SZ,9.71,8.31,-0.14418125643666324
003036.SZ,14.07,12.6,-0.10447761194029859
003037.SZ,12.69,12.45,-0.01891252955082745
003038.SZ,27.15,51.0,0.8784530386740332
003039.SZ,39.51,31.06,-0.2138699063528221
003040.SZ,27.54,23.02,-0.16412490922294842
003041.SZ,27.0,22.62,-0.16222222222222216
003042.SZ,27.06,23.15,-0.1444937176644494
003043.SZ,47.28,80.25,0.6973350253807107
003816.SZ,2.67,2.54,-0.048689138576779034
300001.SZ,30.63,29.97,-0.021547502448579836
300002.SZ,4.78,4.55,-0.04811715481171552
300003.SZ,30.35,25.78,-0.15057660626029656
300004.SZ,5.57,6.08,0.09156193895870723
300005.SZ,10.1,10.27,0.016831683168316847
300006.SZ,7.43,8.22,0.10632570659488572
300007.SZ,19.22,24.49,0.27419354838709675
300008.SZ,5.39,5.31,-0.014842300556586308
300009.SZ,14.3,14.56,0.018181818181818077
300010.SZ,5.72,3.68,-0.35664335664335656
300011.SZ,6.01,6.39,0.06322795341098164
300012.SZ,28.33,27.15,-0.041651959054006316
300013.SZ,4.67,3.94,-0.15631691648822266
300014.SZ,102.43,112.49,0.09821341403885575
300015.SZ,68.67,58.7,-0.145187126838503
300016.SZ,9.0,8.51,-0.05444444444444452
300017.SZ,5.85,6.2,0.05982905982905984
300018.SZ,5.73,6.69,0.16753926701570676
300019.SZ,17.3,21.13,0.22138728323699408
300020.SZ,8.76,8.88,0.013698630136986356
300021.SZ,5.15,5.08,-0.013592233009708798
300022.SZ,4.73,4.51,-0.04651162790697683
300023.SZ,10.47,10.85,0.03629417382999045
300024.SZ,10.31,11.14,0.08050436469447142
300025.SZ,4.14,4.41,0.0652173913043479
300026.SZ,4.35,4.35,0.0
300027.SZ,3.6,3.56,-0.011111111111111072
300029.SZ,6.68,5.82,-0.12874251497005984
300030.SZ,11.42,10.64,-0.06830122591943955
300031.SZ,15.78,14.06,-0.10899873257287696
300032.SZ,5.08,4.97,-0.021653543307086687
300033.SZ,106.55,92.67,-0.1302674800563115
300034.SZ,29.25,34.75,0.18803418803418803
300035.SZ,27.8,22.49,-0.19100719424460444
300036.SZ,25.1,27.21,0.0840637450199202
300037.SZ,99.88,114.0,0.14136964357228687
300038.SZ,2.17,1.79,-0.1751152073732718
300039.SZ,5.18,4.86,-0.06177606177606165
300040.SZ,9.3,9.17,-0.013978494623655968
300041.SZ,14.5,19.95,0.3758620689655172
300042.SZ,14.74,15.97,0.08344640434192674
300043.SZ,3.37,3.1,-0.0801186943620178
300044.SZ,2.95,2.96,0.003389830508474523
300045.SZ,10.05,11.01,0.09552238805970137
300046.SZ,30.32,32.69,0.07816622691292863
300047.SZ,7.17,6.84,-0.046025104602510525
300048.SZ,4.63,5.31,0.14686825053995678
300049.SZ,11.59,16.13,0.3917169974115615
300050.SZ,5.48,4.95,-0.09671532846715336
300051.SZ,3.36,3.24,-0.03571428571428559
300052.SZ,8.57,9.01,0.05134189031505243
300053.SZ,9.44,10.83,0.1472457627118644
300054.SZ,17.76,23.54,0.3254504504504503
300055.SZ,10.5,10.56,0.005714285714285783
300056.SZ,6.65,6.56,-0.013533834586466287
300057.SZ,6.87,7.65,0.11353711790393017
300058.SZ,5.96,5.49,-0.07885906040268453
300059.SZ,29.81,31.05,0.04159677960415964
300061.SZ,8.4,8.14,-0.030952380952380953
300062.SZ,9.68,13.73,0.41838842975206614
300063.SZ,4.52,4.13,-0.08628318584070793
300064.SZ,2.13,2.06,-0.032863849765258135
300065.SZ,10.94,8.08,-0.26142595978062155
300066.SZ,5.28,4.86,-0.07954545454545447
300067.SZ,4.3,4.61,0.07209302325581413
300068.SZ,11.33,14.41,0.27184466019417486
300069.SZ,20.59,22.84,0.10927634774162209
300070.SZ,7.31,6.92,-0.05335157318741446
300071.SZ,2.12,1.91,-0.09905660377358494
300072.SZ,6.09,5.79,-0.049261083743842304
300073.SZ,60.1,66.81,0.11164725457570723
300074.SZ,4.29,4.13,-0.037296037296037365
300075.SZ,11.5,11.52,0.0017391304347824654
300076.SZ,6.19,5.7,-0.07915993537964461
300077.SZ,16.85,40.0,1.373887240356083
300078.SZ,7.72,7.21,-0.06606217616580312
300079.SZ,9.18,8.2,-0.10675381263616568
300080.SZ,5.26,5.86,0.11406844106463887
300081.SZ,8.0,7.87,-0.016249999999999987
300082.SZ,12.84,15.0,0.16822429906542058
300083.SZ,11.09,10.21,-0.07935076645626682
300084.SZ,4.63,4.36,-0.05831533477321804
300085.SZ,16.57,15.21,-0.08207604103802046
300086.SZ,5.68,5.92,0.04225352112676051
300087.SZ,26.05,34.99,0.3431861804222649
300088.SZ,8.13,8.97,0.10332103321033204
300089.SZ,6.37,5.37,-0.1569858712715856
300091.SZ,4.07,4.86,0.1941031941031941
300092.SZ,9.01,9.94,0.1032186459489457
300093.SZ,21.0,20.3,-0.033333333333333326
300094.SZ,4.22,3.85,-0.08767772511848337
300095.SZ,10.43,11.18,0.07190795781399806
300096.SZ,9.55,8.26,-0.13507853403141368
300097.SZ,8.78,10.26,0.16856492027334857
300098.SZ,6.09,4.84,-0.20525451559934316
300099.SZ,8.71,8.65,-0.006888633754305484
300100.SZ,10.37,10.19,-0.017357762777241992
300101.SZ,17.94,27.13,0.5122630992196209
300102.SZ,9.25,10.03,0.08432432432432435
300103.SZ,9.42,10.04,0.06581740976645434
300105.SZ,4.71,5.35,0.13588110403397025
300106.SZ,9.42,11.43,0.213375796178344
300107.SZ,5.39,5.66,0.05009276437847876
300108.SZ,4.59,4.33,-0.05664488017429192
300109.SZ,15.85,17.83,0.12492113564668772
300110.SZ,4.42,4.21,-0.04751131221719451
300111.SZ,2.91,3.2,0.09965635738831624
300112.SZ,9.4,10.17,0.08191489361702131
300113.SZ,13.18,14.36,0.08952959028831553
300114.SZ,14.92,15.53,0.04088471849865938
300115.SZ,20.78,17.77,-0.14485081809432154
300116.SZ,2.11,2.7,0.27962085308056883
300117.SZ,4.86,6.3,0.2962962962962963
300118.SZ,20.26,20.12,-0.00691016781836129
300119.SZ,33.55,25.13,-0.2509687034277198
300120.SZ,9.24,10.4,0.12554112554112562
300121.SZ,11.93,11.25,-0.05699916177703268
300122.SZ,178.4,157.89,-0.11496636771300461
300123.SZ,10.97,12.66,0.15405651777575202
300124.SZ,74.62,77.86,0.043419994639506854
300125.SZ,13.8,14.16,0.02608695652173898
300126.SZ,7.58,6.87,-0.09366754617414252
300127.SZ,19.0,20.18,0.06210526315789466
300128.SZ,3.87,4.39,0.13436692506459935
300129.SZ,6.02,9.02,0.4983388704318936
300130.SZ,10.55,10.1,-0.042654028436019065
300131.SZ,7.29,8.7,0.1934156378600822
300132.SZ,19.44,15.43,-0.20627572016460916
300133.SZ,6.07,5.68,-0.06425041186161462
300134.SZ,10.94,11.6,0.06032906764168189
300135.SZ,2.57,2.75,0.07003891050583655
300136.SZ,31.92,25.87,-0.18953634085213034
300137.SZ,8.33,7.55,-0.09363745498199283
300138.SZ,15.98,13.87,-0.13204005006257824
300139.SZ,9.59,11.56,0.2054223149113661
300140.SZ,6.21,7.21,0.16103059581320456
300141.SZ,10.33,12.88,0.24685382381413357
300142.SZ,58.04,85.99,0.481564438318401
300143.SZ,22.54,18.11,-0.19653948535936117
300144.SZ,15.78,12.67,-0.197084917617237
300145.SZ,2.96,3.08,0.04054054054054057
300146.SZ,29.16,27.44,-0.058984910836762605
300147.SZ,8.12,7.63,-0.06034482758620685
300148.SZ,3.43,3.5,0.020408163265306145
300149.SZ,17.71,14.41,-0.1863354037267081
300150.SZ,4.24,4.01,-0.054245283018867996
300151.SZ,26.95,22.58,-0.16215213358070502
300152.SZ,3.42,3.6,0.05263157894736836
300153.SZ,7.76,9.07,0.1688144329896908
300154.SZ,6.32,7.16,0.13291139240506333
300155.SZ,6.46,7.82,0.21052631578947367
300157.SZ,4.41,3.78,-0.1428571428571429
300158.SZ,7.7,6.77,-0.12077922077922087
300159.SZ,3.26,3.68,0.128834355828221
300160.SZ,7.93,8.96,0.12988650693568737
300161.SZ,19.28,20.12,0.043568464730290524
300162.SZ,7.24,8.68,0.19889502762430933
300163.SZ,3.64,3.86,0.06043956043956045
300164.SZ,4.38,3.83,-0.12557077625570767
300165.SZ,5.13,5.71,0.11306042884990264
300166.SZ,12.09,10.7,-0.11497105045492151
300167.SZ,5.22,6.43,0.23180076628352486
300168.SZ,14.14,12.14,-0.14144271570014144
300169.SZ,7.55,7.29,-0.03443708609271523
300170.SZ,7.52,6.76,-0.10106382978723405
300171.SZ,40.44,49.91,0.23417408506429283
300172.SZ,4.58,4.36,-0.048034934497816484
300173.SZ,5.89,6.63,0.1256366723259763
300174.SZ,15.6,14.99,-0.039102564102564075
300175.SZ,4.41,4.03,-0.08616780045351469
300176.SZ,7.22,6.81,-0.056786703601108046
300177.SZ,10.43,10.08,-0.03355704697986572
300178.SZ,2.71,2.71,0.0
300179.SZ,5.94,6.2,0.04377104377104368
300180.SZ,4.91,5.12,0.042769857433808456
300181.SZ,8.88,7.86,-0.11486486486486491
300182.SZ,4.81,4.19,-0.1288981288981288
300183.SZ,16.32,17.96,0.10049019607843146
300184.SZ,5.8,6.95,0.19827586206896552
300185.SZ,3.01,3.39,0.1262458471760799
300187.SZ,7.1,6.77,-0.04647887323943667
300188.SZ,17.89,18.79,0.05030743432084961
300189.SZ,4.87,5.4,0.10882956878850103
300190.SZ,6.36,6.0,-0.05660377358490576
300191.SZ,22.84,20.07,-0.12127845884413313
300192.SZ,10.15,7.76,-0.2354679802955666
300193.SZ,14.5,14.3,-0.013793103448275779
300194.SZ,4.5,4.21,-0.06444444444444442
300195.SZ,5.96,6.34,0.06375838926174504
300196.SZ,16.78,19.28,0.14898688915375446
300197.SZ,3.02,2.79,-0.07615894039735094
300198.SZ,3.87,4.25,0.09819121447028412
300199.SZ,5.48,5.1,-0.06934306569343074
300200.SZ,11.17,10.7,-0.042076991942703756
300201.SZ,3.11,3.81,0.22508038585209
300202.SZ,4.9,4.23,-0.136734693877551
300203.SZ,11.61,11.15,-0.03962101636520232
300204.SZ,12.09,12.3,0.017369727047146455
300205.SZ,11.97,12.36,0.032581453634085156
300206.SZ,15.28,13.15,-0.13939790575916222
300207.SZ,30.52,33.72,0.10484927916120568
300208.SZ,10.48,14.64,0.3969465648854962
300209.SZ,7.69,5.73,-0.25487646293888166
300210.SZ,3.85,3.78,-0.0181818181818183
300211.SZ,10.19,14.6,0.4327772325809618
300212.SZ,25.08,26.41,0.053030303030303205
300213.SZ,6.21,6.39,0.02898550724637672
300214.SZ,6.91,6.84,-0.01013024602026058
300215.SZ,8.53,8.05,-0.05627198124267274
300217.SZ,3.21,4.08,0.2710280373831777
300218.SZ,18.99,19.61,0.03264876250658255
300219.SZ,12.57,13.8,0.09785202863961806
